"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-08",,"61","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-09",,"62","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-10",,"44","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-11",,"54","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-12",,"59","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-13",,"62","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-14",,"62","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-15",,"78","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-16",,"69","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-17",,"57","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-18",,"62","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-19",,"72","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-20",,"74","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-21",,"54","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-22",,"53","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-23",,"58","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-24",,"62","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-25",,"65","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-26",,"58","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-27",,"55","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-28",,"45","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-29",,"62","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-30",,"55","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-01",,"62","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-02",,"83","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-03",,"88","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-04",,"80","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-05",,"71","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-06",,"70","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-07",,"65","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-08",,"73","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-09",,"66","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-10",,"65","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-11",,"74","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-12",,"73","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-13",,"69","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-14",,"76","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-15",,"82","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-16",,"66","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-17",,"69","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-18",,"76","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-19",,"85","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-20",,"87","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-21",,"77","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-22",,"71","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-23",,"79","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-24",,"84","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-25",,"88","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-26",,"74","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-27",,"83","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-28",,"93","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-29",,"84","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-30",,"75","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-31",,"63","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-01",,"57","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-02",,"74","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-03",,"80","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-04",,"74","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-05",,"69","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-06",,"78","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-07",,"82","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-08",,"86","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-09",,"90","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-10",,"91","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-11",,"78","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-12",,"81","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-13",,"75","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-14",,"80","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-15",,"86","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-16",,"88","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-17",,"82","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-18",,"82","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-19",,"95","70",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-20",,"94","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-21",,"94","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-22",,"84","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-23",,"83","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-24",,"88","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-25",,"75","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-26",,"82","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-27",,"90","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-28",,"102","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-29",,"92","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-30",,"93","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-01",,"93","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-02",,"95","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-03",,"89","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-04",,"102","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-07",,"101","71",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-08",,"86","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-09",,"87","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-10",,"85","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-11",,"86","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-12",,"89","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-13",,"92","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-14",,"90","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-15",,"95","70",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-16",,"97","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-17",,"102","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-18",,"90","73",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-19",,"83","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-20",,"83","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-21",,"91","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-22",,"94","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-23",,"98","72",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-24",,"88","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-25",,"91","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-26",,"85","71",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-27",,"86","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-28",,"85","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-30",,"91","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-31",,"89","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-01",,"88","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-02",,"94","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-03",,"96","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-04",,"92","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-05",,"90","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-06",,"85","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-07",,"92","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-08",,"90","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-09",,"72","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-10",,"71","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-11",,"72","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-12",,"82","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-13",,"77","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-14",,"81","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-15",,"84","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-16",,"83","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-17",,"78","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-18",,"77","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-19",,"80","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-20",,"79","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-21",,"82","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-22",,"84","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-23",,"88","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-24",,"90","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-25",,"93","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-26",,"92","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-27",,"87","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-28",,"81","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-29",,"81","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-30",,"85","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-31",,"94","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-01",,"84","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-02",,"79","68",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-03",,"89","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-04",,"83","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-05",,"81","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-06",,"87","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-07",,"94","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-08",,"72","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-09",,"73","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-10",,"74","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-11",,"79","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-12",,"84","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-13",,"85","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-14",,"72","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-15",,"73","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-16",,"77","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-17",,"76","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-18",,"65","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-19",,"67","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-20",,"69","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-21",,"71","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-22",,"58","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-23",,"59","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-24",,"64","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-25",,"69","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-26",,"70","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-27",,"66","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-28",,"71","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-29",,"73","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-30",,"67","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-01",,"67","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-02",,"68","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-03",,"67","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-04",,"76","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-05",,"62","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-06",,"49","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-07",,"48","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-08",,"54","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-09",,"62","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-10",,"52","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-11",,"62","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-12",,"53","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-13",,"62","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-14",,"70","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-15",,"55","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-16",,"60","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-17",,"74","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-18",,"61","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-19",,"57","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-20",,"56","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-21",,"62","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-22",,"70","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-23",,"73","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-24",,"77","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-25",,"77","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-26",,"66","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-27",,"55","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-28",,"52","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-29",,"43","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-30",,"41","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-31",,"42","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-01",,"50","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-02",,"43","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-03",,"47","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-04",,"41","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-05",,"44","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-06",,"44","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-07",,"50","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-08",,"49","17",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-09",,"55","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-10",,"64","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-11",,"69","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-12",,"60","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-13",,"34","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-14",,"41","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-15",,"48","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-16",,"53","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-17",,"53","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-18",,"55","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-19",,"55","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-20",,"58","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-21",,"58","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-22",,"61","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-23",,"53","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-24",,"33","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-25",,"37","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-26",,"36","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-27",,"36","14",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-28",,"41","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-29",,"47","17",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-30",,"46","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-01",,"55","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-02",,"58","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-03",,"61","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-04",,"61","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-05",,"41","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-06",,"38","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-07",,"43","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-08",,"42","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-09",,"38","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-10",,"41","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-11",,"37","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-12",,"43","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-13",,"44","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-14",,"48","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-15",,"44","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-16",,"52","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-17",,"43","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-18",,"42","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-19",,"41","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-20",,"47","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-21",,"34","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-22",,"35","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-23",,"36","15",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-24",,"34","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-25",,"33","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-26",,"30","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-27",,"32","7",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-28",,"29","2",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-29",,"29","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-30",,"29","10",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-12-31",,"35","9",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-01",,"28","3",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-02",,"25","-4",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-03",,"30","8",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-04",,"29","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-05",,"32","8",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-06",,"35","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-07",,"33","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-08",,"34","14",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-09",,"45","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-10",,"40","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-11",,"58","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-12",,"60","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-13",,"51","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-14",,"30","14",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-15",,"30","8",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-16",,"39","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-17",,"38","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-18",,"34","11",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-19",,"49","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-21",,"18","4",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-22",,"10","-8",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-23",,"17","1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-24",,"20","4",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-25",,"20","13",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2013-01-26",,"26","10",
